timestamp,user_id,session_id,event_type,client_info_ip,client_info_user_agent,client_info_device,client_info_browser,client_info_os,client_info_viewport,client_info_language,page,referrer,report_type,date_range,export_format,generation_time_ms,performance_page_load_time_ms,performance_first_input_delay_ms,performance_first_contentful_paint_ms,interaction_depth_scroll_percentage,interaction_depth_time_on_page_seconds,interaction_depth_clicks,login_method,success,referral_id,referral_type,organization,search_query,search_results_count,search_filters_distance,search_filters_service_types
2025-04-05T00:29:09.798919,user_0c953c2e,sess-73c75ead,logout,62.230.217.162,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2049-09-26 06:51:38.137253 Firefox/3.6.17,mobile,safari,android,1920x1080,fr-FR,/dashboard,https://healthcare.gov,,,,,2834,336,403,19,593,3,,,,,,,,,
2025-04-05T00:31:06.822724,user_22c5b852,sess-bc78b22c,generate_report,211.60.239.255,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:3.0; byn-ER) AppleWebKit/533.50.5 (KHTML, like Gecko) Version/5.0 Safari/533.50.5",desktop,chrome,windows,1440x900,es-ES,/reports,https://google.com,demographics,custom,excel,11455.0,4268,369,1895,74,887,16,,,,,,,,,
2025-04-05T00:31:13.674500,user_f3823087,sess-bfac86ab,create_profile,121.162.47.189,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),tablet,chrome,linux,1440x900,en-GB,/notifications,https://communityresources.org,,,,,3889,391,674,67,750,6,,,,,,,,,
2025-04-05T00:33:32.498804,user_feb6b419,sess-50db1a50,accept_referral,56.19.175.215,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; da-DK) AppleWebKit/534.26.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.26.1",desktop,safari,macos,1920x1080,en-US,/reports,https://autorka.io,,,,,3501,352,1902,94,40,3,,,ref-7902341f,housing,Community Housing Alliance,,,,
2025-04-05T00:33:35.406682,user_c05f547f,sess-aa3fc948,update_profile,36.201.82.131,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.6k0542.0 Mobile/66Q386 Safari/534.1",desktop,chrome,macos,1440x900,en-GB,/dashboard,https://autorka.io,,,,,2793,93,1298,14,664,4,,,,,,,,,
2025-04-05T00:34:05.929692,user_dc2ca638,sess-08104500,search,168.70.161.22,Opera/9.97.(Windows NT 11.0; az-IN) Presto/2.9.163 Version/11.00,desktop,safari,linux,375x812,en-US,/notifications,https://autorka.io,,,,,2665,173,107,83,7,9,,,,,,mental health services,26.0,50mi,"['food', 'medical']"
2025-04-05T00:37:04.738171,user_04351421,sess-907a2768,create_profile,194.24.25.107,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),mobile,chrome,linux,1366x768,fr-FR,/profile,https://autorka.io,,,,,4917,166,970,82,307,19,,,,,,,,,
2025-04-05T00:39:20.172144,user_d698bfa6,sess-130493fb,send_message,6.170.154.18,Opera/9.97.(Windows NT 11.0; az-IN) Presto/2.9.163 Version/11.00,mobile,chrome,ios,1920x1080,en-GB,/admin,,,,,,3003,99,608,91,906,0,,,,,,,,,
2025-04-05T00:39:56.804143,user_f3076683,sess-47963425,logout,84.42.116.148,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),tablet,firefox,ios,1366x768,fr-FR,/notifications,https://google.com,,,,,186,475,1472,78,742,11,,,,,,,,,
2025-04-05T00:41:38.120259,user_310f41e9,sess-5dca1851,generate_report,136.122.64.147,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/24.0.894.0 Safari/531.0",desktop,chrome,ios,1366x768,fr-FR,/referrals,https://healthcare.gov,referrals,last_month,excel,13600.0,297,347,898,27,1091,11,,,,,,,,,
2025-04-05T00:43:53.501113,user_e85b25f3,sess-c4c1bf8c,logout,28.133.40.156,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),desktop,edge,ios,1920x1080,es-ES,/settings,,,,,,2500,300,1036,66,594,8,,,,,,,,,
2025-04-05T00:44:21.311412,user_be935b4f,sess-7750a94e,decline_referral,197.214.149.248,Opera/8.16.(X11; Linux x86_64; ff-SN) Presto/2.9.178 Version/10.00,mobile,edge,windows,1920x1080,en-US,/reports,https://autorka.io,,,,,3472,249,56,71,192,18,,,ref-e99885a3,employment,Veterans Support Network,,,,
2025-04-05T00:45:13.149666,user_763c7a35,sess-c0e4f2f4,generate_report,1.224.64.78,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.806.0 Safari/533.1",desktop,firefox,windows,1440x900,en-US,/profile,https://healthcare.gov,utilization,custom,excel,4853.0,2940,108,54,96,444,7,,,,,,,,,
2025-04-05T00:49:13.462510,user_84d45b52,sess-4e274a2b,export_data,68.248.1.66,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lzh-TW) AppleWebKit/533.26.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.26.6",tablet,firefox,macos,1920x1080,fr-FR,/search,https://healthcare.gov,,,,,1114,72,564,65,780,7,,,,,,,,,
2025-04-05T00:50:03.259728,user_c3fb5dfd,sess-0abdb74a,send_message,134.223.170.229,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.806.0 Safari/533.1",mobile,firefox,ios,1440x900,fr-FR,/notifications,,,,,,4965,250,460,62,882,16,,,,,,,,,
2025-04-05T00:54:39.702692,user_146e5c25,sess-82e89000,login,84.51.241.232,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.831.0 Safari/533.1",mobile,edge,macos,1920x1080,fr-FR,/admin,https://google.com,,,,,252,456,1225,90,893,18,sso,True,,,,,,,
2025-04-05T00:55:18.366153,user_88018146,sess-76052b79,export_data,41.74.88.234,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),tablet,safari,android,1366x768,fr-FR,/admin,https://healthcare.gov,,,,,3644,90,65,74,512,18,,,,,,,,,
2025-04-05T00:55:28.401079,user_5391c7ed,sess-b276f586,view_referral,160.114.140.1,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),tablet,edge,ios,1366x768,fr-FR,/profile,https://autorka.io,,,,,1421,306,307,38,786,1,,,ref-a1055cce,legal,Family Crisis Center,,,,
2025-04-05T00:55:52.727868,user_3d348ffd,sess-f4545395,send_message,20.245.114.192,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),tablet,edge,linux,375x812,en-US,/help,https://communityresources.org,,,,,2251,90,197,91,648,0,,,,,,,,,
2025-04-05T01:00:15.935305,user_28c6b850,sess-447a8fdb,send_message,173.83.131.33,Opera/9.97.(Windows NT 11.0; az-IN) Presto/2.9.163 Version/11.00,tablet,edge,linux,1920x1080,en-US,/reports,https://autorka.io,,,,,3314,177,1816,60,913,14,,,,,,,,,
2025-04-05T01:01:36.170525,user_a686e565,sess-19e7c1cb,create_referral,191.133.252.217,Opera/9.89.(Windows NT 5.1; lv-LV) Presto/2.9.178 Version/11.00,tablet,safari,android,1920x1080,en-US,/search,https://healthcare.gov,,,,,4380,204,731,50,914,4,,,ref-96674451,food,Metro Food Bank,,,,
2025-04-05T01:01:57.551778,user_73bc4c24,sess-b05236b3,update_profile,220.26.49.46,Opera/9.98.(X11; Linux i686; ga-IE) Presto/2.9.170 Version/10.00,tablet,edge,android,1920x1080,en-GB,/notifications,https://autorka.io,,,,,2301,194,129,31,381,4,,,,,,,,,
2025-04-05T01:02:53.245105,user_eac658fd,sess-5563d0e3,logout,184.103.255.252,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lzh-TW) AppleWebKit/533.26.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.26.6",tablet,chrome,linux,1920x1080,es-ES,/reports,https://autorka.io,,,,,2053,373,639,69,1067,8,,,,,,,,,
2025-04-05T01:03:30.288258,user_05c0bdd4,sess-1c820cd1,send_message,53.77.130.102,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/12.4l7284.0 Mobile/71J906 Safari/534.1",tablet,chrome,android,1366x768,fr-FR,/help,,,,,,1524,363,424,69,492,14,,,,,,,,,
2025-04-05T01:03:59.880499,user_7fc144ed,sess-0dbc3362,export_data,210.113.1.197,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; oc-FR) AppleWebKit/535.50.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.50.1",mobile,chrome,windows,1440x900,en-GB,/profile,https://autorka.io,,,,,1064,191,877,30,36,4,,,,,,,,,
2025-04-05T01:04:38.173263,user_8a3af5e3,sess-a52f62e1,decline_referral,115.126.210.39,Opera/8.47.(Windows NT 5.2; is-IS) Presto/2.9.169 Version/10.00,mobile,safari,macos,1920x1080,es-ES,/profile,https://google.com,,,,,1303,371,165,66,1058,8,,,ref-18a16c77,legal,Metro Food Bank,,,,
2025-04-05T01:05:56.020460,user_40e70364,sess-61a35b1c,decline_referral,50.58.207.52,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/31.0.880.0 Safari/531.2",desktop,chrome,macos,1366x768,en-GB,/notifications,https://autorka.io,,,,,4207,200,1308,30,350,1,,,ref-65e2001b,medical,County Health Services,,,,
2025-04-05T01:06:27.396987,user_eb3dc5c4,sess-89fd97c5,update_profile,152.228.71.72,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/25.0.859.0 Mobile/77H863 Safari/535.0",mobile,edge,linux,1920x1080,fr-FR,/search,https://communityresources.org,,,,,1966,193,440,65,492,19,,,,,,,,,
2025-04-05T01:07:25.605062,user_50046673,sess-fb3fcdcf,accept_referral,186.191.80.193,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_9; rv:1.9.2.20) Gecko/6092-12-12 16:21:14.596405 Firefox/3.8,tablet,firefox,windows,1440x900,en-US,/search,https://autorka.io,,,,,326,361,604,74,396,5,,,ref-14bee83a,legal,Veterans Support Network,,,,
2025-04-05T01:08:26.403343,user_d5992687,sess-d0a9423d,accept_referral,195.204.52.221,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; af-ZA) AppleWebKit/534.19.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.19.3",desktop,edge,linux,375x812,fr-FR,/settings,https://google.com,,,,,2357,122,426,70,282,20,,,ref-26a50ece,employment,Veterans Support Network,,,,
2025-04-05T01:10:17.998759,user_182edda6,sess-b1ac4219,logout,198.185.178.147,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.831.0 Safari/533.1",tablet,firefox,linux,1366x768,en-GB,/help,https://communityresources.org,,,,,4091,372,251,27,562,14,,,,,,,,,
2025-04-05T01:12:42.846957,user_d0b0ab8e,sess-b03c0ef6,decline_referral,43.112.176.143,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/52.0.816.0 Safari/532.2",tablet,safari,windows,1366x768,en-US,/search,https://communityresources.org,,,,,1119,408,1020,33,956,13,,,ref-1cc36c22,food,Community Housing Alliance,,,,
2025-04-05T01:13:06.895450,user_f22fdf52,sess-9e7c3082,search,68.92.96.187,Opera/9.85.(X11; Linux x86_64; ss-ZA) Presto/2.9.181 Version/12.00,tablet,edge,linux,375x812,en-GB,/reports,,,,,,548,230,1336,25,582,11,,,,,,transportation help,17.0,50mi,"['financial', 'food', 'transportation']"
2025-04-05T01:13:18.170065,user_9a16455b,sess-51c73b0e,create_profile,64.30.43.173,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/56.0.806.0 Mobile/17Y326 Safari/536.0",desktop,safari,android,375x812,fr-FR,/help,https://autorka.io,,,,,4641,42,1076,25,1133,18,,,,,,,,,
2025-04-05T01:14:42.127956,user_86f5f948,sess-06d7e876,accept_referral,158.206.98.27,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/4.1 Safari/535.27.7",desktop,chrome,linux,1366x768,en-GB,/reports,https://autorka.io,,,,,3343,278,592,61,1125,2,,,ref-c821fd4a,legal,Veterans Support Network,,,,
2025-04-05T01:15:12.308404,user_1ef14cdc,sess-2ab0d697,accept_referral,192.166.98.179,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/55.0.825.0 Safari/534.0",desktop,safari,linux,1366x768,en-GB,/settings,https://communityresources.org,,,,,2884,364,1780,30,409,2,,,ref-5da8aecc,medical,County Health Services,,,,
2025-04-05T01:15:43.326666,user_dacf5d7c,sess-8454a129,accept_referral,50.36.210.218,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),tablet,safari,android,1366x768,en-US,/notifications,https://google.com,,,,,1988,424,1912,38,578,4,,,ref-403014da,medical,Metro Food Bank,,,,
2025-04-05T01:16:54.039950,user_cc3c9e7c,sess-c6a8a7b9,view_referral,180.21.30.86,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.886.0 Mobile/75T278 Safari/536.0",tablet,safari,windows,1366x768,en-GB,/help,,,,,,3084,127,1546,33,834,11,,,ref-91afe4d5,medical,Family Crisis Center,,,,
2025-04-05T01:17:20.809623,user_95882887,sess-4961d68b,update_profile,33.162.224.227,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.886.0 Safari/535.0",tablet,firefox,android,375x812,es-ES,/help,https://google.com,,,,,3313,403,932,62,218,12,,,,,,,,,
2025-04-05T01:17:57.360766,user_864fc052,sess-d8f03032,update_profile,37.255.208.203,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.6k0542.0 Mobile/66Q386 Safari/534.1",tablet,edge,android,375x812,en-US,/search,https://communityresources.org,,,,,3897,358,881,93,1174,4,,,,,,,,,
2025-04-05T01:18:08.481853,user_895dc1ed,sess-b1168c10,generate_report,60.132.150.79,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nn-NO) AppleWebKit/533.45.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.45.7",tablet,edge,windows,1440x900,es-ES,/settings,,outcomes,ytd,excel,9072.0,4183,422,1525,62,8,8,,,,,,,,,
2025-04-05T01:21:19.078718,user_a05aa5f9,sess-eb21692d,create_profile,112.154.138.141,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lzh-TW) AppleWebKit/533.26.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.26.6",tablet,chrome,ios,1440x900,en-US,/referrals,https://healthcare.gov,,,,,249,210,1971,31,286,5,,,,,,,,,
2025-04-05T01:21:37.006222,user_df86f632,sess-09d042d2,logout,109.180.163.47,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ht-HT) AppleWebKit/532.48.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.48.6",tablet,edge,linux,375x812,en-US,/reports,https://healthcare.gov,,,,,1187,287,1566,27,80,6,,,,,,,,,
2025-04-05T01:22:20.551470,user_04b363cc,sess-6efaa4d3,logout,67.81.121.57,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nn-NO) AppleWebKit/533.45.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.45.7",tablet,safari,linux,375x812,fr-FR,/notifications,https://communityresources.org,,,,,4040,79,1885,36,124,6,,,,,,,,,
2025-04-05T01:22:48.009935,user_84622dd7,sess-d7925281,accept_referral,2.8.158.251,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/53.0.815.0 Safari/533.1",mobile,edge,linux,1920x1080,en-GB,/dashboard,https://autorka.io,,,,,3579,375,1540,32,130,12,,,ref-55b01c40,legal,Family Crisis Center,,,,
2025-04-05T01:25:46.331214,user_867b27ea,sess-0b16d848,view_referral,180.204.229.224,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.845.0 Safari/532.2",mobile,edge,macos,1920x1080,fr-FR,/reports,,,,,,3327,499,863,51,769,16,,,ref-48a60fe0,housing,Community Housing Alliance,,,,
2025-04-05T01:26:32.298333,user_45945147,sess-6c34c128,search,84.95.81.90,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.886.0 Mobile/75T278 Safari/536.0",mobile,edge,linux,1920x1080,en-GB,/admin,https://healthcare.gov,,,,,3091,126,1757,61,622,13,,,,,,transportation help,22.0,5mi,"['food', 'financial']"
2025-04-05T01:26:32.348896,user_79fe16c9,sess-776d72eb,send_message,218.33.134.224,Mozilla/5.0 (Windows NT 6.2; sk-SK; rv:1.9.2.20) Gecko/2676-06-04 02:37:09.879135 Firefox/9.0,desktop,firefox,android,1366x768,en-US,/admin,https://healthcare.gov,,,,,3881,34,644,74,812,6,,,,,,,,,
2025-04-05T01:28:44.276258,user_6154dd10,sess-547cdd30,create_referral,43.59.214.133,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.886.0 Safari/535.0",mobile,edge,linux,375x812,fr-FR,/profile,,,,,,2418,333,1710,79,1136,12,,,ref-833acad5,legal,Family Crisis Center,,,,
2025-04-05T01:29:01.706296,user_50a041c7,sess-01f26e3f,export_data,196.11.241.104,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; br-FR) AppleWebKit/531.29.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.29.6",mobile,edge,macos,1366x768,fr-FR,/search,https://autorka.io,,,,,1467,396,1315,85,737,16,,,,,,,,,
2025-04-05T01:29:53.756135,user_371af5b3,sess-4e2d95eb,create_profile,156.180.211.109,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.845.0 Safari/532.2",desktop,firefox,android,375x812,fr-FR,/search,https://communityresources.org,,,,,153,190,1715,26,235,17,,,,,,,,,
2025-04-05T01:30:03.014243,user_e4127f51,sess-b84e088c,decline_referral,168.181.136.99,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ce-RU) AppleWebKit/534.50.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.50.3",desktop,edge,android,1440x900,es-ES,/settings,https://google.com,,,,,309,134,1665,99,337,3,,,ref-2277f5a6,food,Community Housing Alliance,,,,
2025-04-05T01:30:24.281032,user_491adb60,sess-cec673f1,logout,69.223.198.101,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.31.3 (KHTML, like Gecko) Version/4.1 Safari/532.31.3",tablet,safari,macos,375x812,en-US,/admin,https://healthcare.gov,,,,,4706,149,1527,50,879,2,,,,,,,,,
2025-04-05T01:30:32.794342,user_8e909a30,sess-1a12b7af,create_referral,16.182.25.28,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.845.0 Safari/532.2",desktop,edge,macos,1366x768,en-GB,/settings,https://autorka.io,,,,,2338,353,1233,22,84,19,,,ref-cfaceab1,food,Family Crisis Center,,,,
2025-04-05T01:32:41.112026,user_cfa8cd38,sess-0855b922,view_referral,98.47.231.153,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.4.20) Gecko/2082-11-21 02:07:20.006263 Firefox/11.0,desktop,safari,android,1366x768,fr-FR,/notifications,https://google.com,,,,,1345,92,929,29,562,3,,,ref-2a97a23b,legal,County Health Services,,,,
2025-04-05T01:33:17.113436,user_a90286ec,sess-cebc1db5,export_data,109.79.182.134,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/24.0.894.0 Safari/531.0",tablet,firefox,macos,1366x768,fr-FR,/dashboard,https://healthcare.gov,,,,,1862,58,1753,88,776,10,,,,,,,,,
2025-04-05T01:35:14.010793,user_0343282c,sess-c80461c3,decline_referral,67.23.125.111,Mozilla/5.0 (Windows NT 11.0; li-NL; rv:1.9.1.20) Gecko/4163-01-27 14:18:40.692291 Firefox/3.8,mobile,edge,ios,1366x768,en-US,/reports,https://google.com,,,,,3104,92,782,42,225,14,,,ref-c4f69f72,employment,Metro Food Bank,,,,
2025-04-05T01:38:54.439389,user_2bae55a1,sess-95bf4b4a,login,69.52.59.6,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.4.20) Gecko/2082-11-21 02:07:20.006263 Firefox/11.0,tablet,safari,macos,375x812,en-US,/settings,,,,,,2268,377,690,80,558,12,sso,True,,,,,,,
2025-04-05T01:39:06.302522,user_19eaec9a,sess-677d96e7,create_referral,5.246.100.135,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; da-DK) AppleWebKit/534.26.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.26.1",tablet,firefox,windows,1920x1080,en-GB,/referrals,https://google.com,,,,,4443,87,795,46,631,14,,,ref-58ce064a,housing,County Health Services,,,,
2025-04-05T01:39:35.261173,user_a9d1d224,sess-e6f16ef5,create_referral,106.37.189.22,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/15.0.809.0 Mobile/82G344 Safari/531.0",mobile,edge,linux,1440x900,en-US,/profile,https://autorka.io,,,,,3361,254,1805,30,685,10,,,ref-b6991be0,employment,Community Housing Alliance,,,,
2025-04-05T01:40:46.768165,user_20881297,sess-819bf5c7,create_profile,190.198.179.225,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/24.0.894.0 Safari/531.0",mobile,safari,android,1366x768,en-US,/help,https://healthcare.gov,,,,,3468,387,426,61,1181,14,,,,,,,,,
2025-04-05T01:43:15.486130,user_1ef35de3,sess-70f1776b,accept_referral,25.54.179.162,Opera/8.10.(Windows NT 6.0; ms-MY) Presto/2.9.178 Version/12.00,mobile,edge,windows,1920x1080,fr-FR,/help,https://autorka.io,,,,,1763,247,270,62,105,18,,,ref-70fc7a6f,food,Community Housing Alliance,,,,
2025-04-05T01:45:56.484935,user_10804bad,sess-33caf5f1,export_data,54.116.184.88,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_6 rv:5.0; nso-ZA) AppleWebKit/532.43.7 (KHTML, like Gecko) Version/5.0.5 Safari/532.43.7",desktop,safari,ios,375x812,es-ES,/notifications,https://autorka.io,,,,,1581,271,1867,12,655,4,,,,,,,,,
2025-04-05T01:46:00.786309,user_7af33209,sess-ad203c45,accept_referral,184.76.18.32,Mozilla/5.0 (Windows NT 6.2; mi-NZ; rv:1.9.0.20) Gecko/4266-07-26 20:24:48.506958 Firefox/3.8,desktop,edge,android,1920x1080,en-US,/dashboard,,,,,,4163,155,356,38,21,12,,,ref-a0eefc85,medical,Community Housing Alliance,,,,
2025-04-05T01:46:48.253457,user_1636ff5e,sess-99705623,update_profile,131.3.155.8,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),mobile,edge,android,1366x768,fr-FR,/dashboard,https://healthcare.gov,,,,,2219,169,1613,45,555,15,,,,,,,,,
2025-04-05T01:48:11.995798,user_a5115389,sess-5d8525a7,accept_referral,211.175.250.2,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ur-IN) AppleWebKit/531.14.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.14.1",mobile,safari,android,375x812,en-GB,/reports,,,,,,2151,85,1893,45,410,6,,,ref-c1785f11,legal,County Health Services,,,,
2025-04-05T01:49:04.359003,user_f22dfba5,sess-d475073c,login,105.19.132.199,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; br-FR) AppleWebKit/531.29.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.29.6",tablet,safari,android,375x812,es-ES,/reports,,,,,,2315,90,534,52,801,7,2fa,True,,,,,,,
2025-04-05T01:50:34.542761,user_e12eea3b,sess-ed329fda,send_message,189.77.34.218,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ht-HT) AppleWebKit/532.48.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.48.6",desktop,chrome,macos,1920x1080,fr-FR,/profile,https://healthcare.gov,,,,,2200,157,1909,45,523,0,,,,,,,,,
2025-04-05T01:51:11.082118,user_0a736863,sess-63003c0b,generate_report,118.251.213.40,Mozilla/5.0 (Windows NT 10.0; fur-IT; rv:1.9.0.20) Gecko/5490-03-26 08:49:29.685257 Firefox/3.6.7,mobile,safari,macos,1440x900,en-GB,/admin,,network,last_quarter,excel,6664.0,2850,174,1711,76,206,7,,,,,,,,,
2025-04-05T01:51:45.001476,user_5ab221fb,sess-fff5f1f2,view_referral,91.160.8.51,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6312-03-25 18:12:48.404358 Firefox/3.8,mobile,safari,macos,1366x768,es-ES,/help,https://autorka.io,,,,,4322,86,1662,72,79,5,,,ref-3bc8d178,legal,Veterans Support Network,,,,
2025-04-05T01:52:35.830551,user_df22bbe7,sess-12deddb8,create_referral,219.166.113.146,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/56.0.806.0 Mobile/17Y326 Safari/536.0",mobile,safari,linux,1366x768,en-GB,/profile,https://autorka.io,,,,,2634,429,1074,90,273,7,,,ref-9e71aee2,employment,Community Housing Alliance,,,,
2025-04-05T01:53:47.087178,user_271e658c,sess-34f55aca,login,67.14.75.202,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),mobile,chrome,macos,1366x768,en-GB,/dashboard,https://communityresources.org,,,,,2857,412,143,11,953,10,2fa,False,,,,,,,
2025-04-05T01:54:05.976614,user_96f96b19,sess-8b100724,create_referral,153.147.40.193,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/17.2h4720.0 Mobile/62E315 Safari/535.1",tablet,chrome,linux,1366x768,en-GB,/dashboard,https://communityresources.org,,,,,1403,228,982,21,67,5,,,ref-5300cb3f,food,Veterans Support Network,,,,
2025-04-05T01:54:43.911837,user_45b34309,sess-1da98bb3,send_message,7.103.173.223,Opera/8.10.(Windows NT 6.0; ms-MY) Presto/2.9.178 Version/12.00,mobile,edge,android,1920x1080,en-US,/admin,https://healthcare.gov,,,,,3414,380,278,58,119,12,,,,,,,,,
